,Date,Travel Product,Sessions - This Year,Bookings - This Year,Revenue - This Year,Spend - This Year,Day of Month,Day of Week,Week,Month,Quarter,Year,Sessions - Last Year,Bookings - Last Year,Revenue - Last Year,Spend - Last Year,Category,Birst Category,GA Category
25622,2018-08-11,Lannister Email Newsflash,3088,56,0.0,2253,11,5,32,8,3,2018,2987,77,0.0,2516,Publishing,Travel,Publishing
25623,2017-08-06,Lannister Email Newsflash,2351,75,0.0,3063,6,6,32,8,3,2017,3606,65,0.0,3077,Publishing,Travel,Publishing
25624,2018-08-05,Lannister Email Newsflash,4437,64,0.0,2536,5,6,32,8,3,2018,4099,108,0.0,2146,Publishing,Travel,Publishing
25625,2017-08-14,Lannister Email Newsflash,3598,85,0.0,3865,14,0,33,8,3,2017,3135,56,0.0,3027,Publishing,Travel,Publishing
25626,2018-08-13,Lannister Email Newsflash,4008,70,0.0,1689,13,0,33,8,3,2018,1838,60,0.0,2721,Publishing,Travel,Publishing
25627,2017-08-15,Lannister Email Newsflash,3001,97,0.0,2855,15,1,33,8,3,2017,3484,79,0.0,4530,Publishing,Travel,Publishing
25628,2018-08-14,Lannister Email Newsflash,4867,85,2879.12,1352,14,1,33,8,3,2018,3267,85,0.0,2972,Publishing,Travel,Publishing
25629,2017-08-16,Lannister Email Newsflash,3037,58,0.0,1888,16,2,33,8,3,2017,3647,63,0.0,2725,Publishing,Travel,Publishing
25630,2018-08-15,Lannister Email Newsflash,3275,81,0.0,2370,15,2,33,8,3,2018,2446,101,0.0,1007,Publishing,Travel,Publishing
25631,2017-08-17,Lannister Email Newsflash,5010,67,0.0,2624,17,3,33,8,3,2017,3969,74,0.0,3934,Publishing,Travel,Publishing
25632,2018-08-16,Lannister Email Newsflash,5980,61,2410.82,16746,16,3,33,8,3,2018,4004,100,0.0,2779,Publishing,Travel,Publishing
25633,2017-08-18,Lannister Email Newsflash,3916,77,0.0,2871,18,4,33,8,3,2017,3701,117,0.0,1547,Publishing,Travel,Publishing
25634,2018-08-17,Lannister Email Newsflash,5203,129,3191.04,2273,17,4,33,8,3,2018,3808,108,0.0,2620,Publishing,Travel,Publishing
25635,2017-08-19,Lannister Email Newsflash,4695,86,0.0,3594,19,5,33,8,3,2017,4021,94,0.0,2794,Publishing,Travel,Publishing
25636,2018-08-18,Lannister Email Newsflash,2095,92,0.0,2431,18,5,33,8,3,2018,4487,91,0.0,2780,Publishing,Travel,Publishing
25637,2017-08-13,Lannister Email Newsflash,3030,111,0.0,3162,13,6,33,8,3,2017,3585,81,0.0,2867,Publishing,Travel,Publishing
25638,2018-08-12,Lannister Email Newsflash,3195,58,0.0,2320,12,6,33,8,3,2018,4668,85,0.0,3302,Publishing,Travel,Publishing
25639,2017-08-21,Lannister Email Newsflash,3312,108,0.0,2510,21,0,34,8,3,2017,2465,109,0.0,3166,Publishing,Travel,Publishing
25640,2018-08-20,Lannister Email Newsflash,3493,63,1070.88,3719,20,0,34,8,3,2018,4760,112,0.0,2688,Publishing,Travel,Publishing
25641,2017-08-22,Lannister Email Newsflash,2036,113,0.0,2892,22,1,34,8,3,2017,3393,97,0.0,4953,Publishing,Travel,Publishing
25642,2018-08-21,Lannister Email Newsflash,3349,87,1083.32,3257,21,1,34,8,3,2018,3992,90,0.0,1917,Publishing,Travel,Publishing
25643,2017-08-23,Lannister Email Newsflash,2493,93,0.0,4027,23,2,34,8,3,2017,4710,48,0.0,2790,Publishing,Travel,Publishing
25644,2018-08-22,Lannister Email Newsflash,3592,76,0.0,3466,22,2,34,8,3,2018,4176,65,0.0,2835,Publishing,Travel,Publishing
25645,2017-08-24,Lannister Email Newsflash,3533,41,0.0,3644,24,3,34,8,3,2017,3877,93,0.0,3504,Publishing,Travel,Publishing
25646,2018-08-23,Lannister Email Newsflash,3980,116,0.0,3652,23,3,34,8,3,2018,2054,96,0.0,2419,Publishing,Travel,Publishing
25647,2017-08-25,Lannister Email Newsflash,4853,54,0.0,2073,25,4,34,8,3,2017,5454,100,0.0,3961,Publishing,Travel,Publishing
25648,2018-08-24,Lannister Email Newsflash,3999,125,0.0,3419,24,4,34,8,3,2018,3807,92,0.0,1247,Publishing,Travel,Publishing
25649,2017-08-26,Lannister Email Newsflash,2930,92,0.0,2349,26,5,34,8,3,2017,4149,107,0.0,3241,Publishing,Travel,Publishing
25650,2018-08-25,Lannister Email Newsflash,2900,100,0.0,3378,25,5,34,8,3,2018,3257,88,0.0,298,Publishing,Travel,Publishing
25651,2017-08-20,Lannister Email Newsflash,4097,60,0.0,3594,20,6,34,8,3,2017,3287,108,0.0,3467,Publishing,Travel,Publishing
25652,2018-08-19,Lannister Email Newsflash,4556,104,0.0,4500,19,6,34,8,3,2018,2351,78,0.0,1399,Publishing,Travel,Publishing
25653,2017-08-28,Lannister Email Newsflash,2640,88,0.0,1867,28,0,35,8,3,2017,2807,104,0.0,2128,Publishing,Travel,Publishing
25654,2018-08-27,Lannister Email Newsflash,3214,51,0.0,1130,27,0,35,8,3,2018,2229,112,0.0,2592,Publishing,Travel,Publishing
25655,2017-08-29,Lannister Email Newsflash,2483,70,0.0,2205,29,1,35,8,3,2017,3577,121,0.0,1995,Publishing,Travel,Publishing
25656,2018-08-28,Lannister Email Newsflash,5601,94,1549.18,22530,28,1,35,8,3,2018,3570,93,0.0,3239,Publishing,Travel,Publishing
25657,2017-08-30,Lannister Email Newsflash,4028,92,0.0,2623,30,2,35,8,3,2017,2807,61,0.0,2741,Publishing,Travel,Publishing
25658,2018-08-29,Lannister Email Newsflash,3310,89,1207.34,4647,29,2,35,8,3,2018,2163,114,0.0,2374,Publishing,Travel,Publishing
25659,2017-08-31,Lannister Email Newsflash,2029,117,0.0,4228,31,3,35,8,3,2017,5312,87,0.0,4747,Publishing,Travel,Publishing
25660,2018-08-30,Lannister Email Newsflash,3141,105,0.0,2760,30,3,35,8,3,2018,3711,53,0.0,2219,Publishing,Travel,Publishing
25661,2017-09-01,Lannister Email Newsflash,3459,104,0.0,1932,1,4,35,9,3,2017,2793,43,0.0,2844,Publishing,Travel,Publishing
25662,2018-08-31,Lannister Email Newsflash,2623,100,4246.36,2872,31,4,35,8,3,2018,4399,80,0.0,1507,Publishing,Travel,Publishing
25663,2017-09-02,Lannister Email Newsflash,3836,81,0.0,2925,2,5,35,9,3,2017,3633,96,0.0,3547,Publishing,Travel,Publishing
25664,2018-09-01,Lannister Email Newsflash,1472,102,0.0,3420,1,5,35,9,3,2018,3478,86,0.0,1888,Publishing,Travel,Publishing
25665,2017-08-27,Lannister Email Newsflash,3161,91,0.0,4137,27,6,35,8,3,2017,3410,68,0.0,2712,Publishing,Travel,Publishing
25666,2018-08-26,Lannister Email Newsflash,4310,66,0.0,1593,26,6,35,8,3,2018,3546,46,0.0,2235,Publishing,Travel,Publishing
25667,2017-09-04,Lannister Email Newsflash,3689,77,0.0,4277,4,0,36,9,3,2017,3795,57,0.0,2426,Publishing,Travel,Publishing
25668,2018-09-03,Lannister Email Newsflash,2976,95,0.0,2606,3,0,36,9,3,2018,3232,57,0.0,1838,Publishing,Travel,Publishing
25669,2017-09-05,Lannister Email Newsflash,2495,111,0.0,2306,5,1,36,9,3,2017,3594,91,0.0,829,Publishing,Travel,Publishing
25670,2018-09-04,Lannister Email Newsflash,3916,98,0.0,3402,4,1,36,9,3,2018,1548,83,0.0,2883,Publishing,Travel,Publishing
25671,2017-09-06,Lannister Email Newsflash,3310,75,0.0,2864,6,2,36,9,3,2017,4003,61,0.0,3089,Publishing,Travel,Publishing
25672,2018-09-05,Lannister Email Newsflash,3654,55,0.0,2895,5,2,36,9,3,2018,4033,72,0.0,4821,Publishing,Travel,Publishing
25673,2017-09-07,Lannister Email Newsflash,2492,63,0.0,3360,7,3,36,9,3,2017,3007,83,0.0,4301,Publishing,Travel,Publishing
25674,2018-09-06,Lannister Email Newsflash,3993,117,0.0,1397,6,3,36,9,3,2018,3403,42,0.0,1192,Publishing,Travel,Publishing
25675,2017-09-08,Lannister Email Newsflash,3937,100,0.0,2830,8,4,36,9,3,2017,3295,87,0.0,2513,Publishing,Travel,Publishing
25676,2018-09-07,Lannister Email Newsflash,4322,67,4555.82,18434,7,4,36,9,3,2018,2918,121,0.0,5431,Publishing,Travel,Publishing
25677,2017-09-09,Lannister Email Newsflash,4407,98,0.0,3618,9,5,36,9,3,2017,2637,60,0.0,4249,Publishing,Travel,Publishing
25678,2018-09-08,Lannister Email Newsflash,3667,111,1909.16,2887,8,5,36,9,3,2018,3437,97,0.0,2757,Publishing,Travel,Publishing
25679,2017-09-03,Lannister Email Newsflash,3067,118,0.0,2539,3,6,36,9,3,2017,3805,71,0.0,2902,Publishing,Travel,Publishing
25680,2018-09-02,Lannister Email Newsflash,4029,73,0.0,3585,2,6,36,9,3,2018,2191,81,0.0,3643,Publishing,Travel,Publishing
25681,2017-09-11,Lannister Email Newsflash,2535,103,0.0,3506,11,0,37,9,3,2017,3461,78,0.0,1974,Publishing,Travel,Publishing
25682,2018-09-10,Lannister Email Newsflash,3361,72,6829.16,3827,10,0,37,9,3,2018,3529,89,0.0,2527,Publishing,Travel,Publishing
25683,2017-09-12,Lannister Email Newsflash,4874,52,0.0,2946,12,1,37,9,3,2017,2268,57,0.0,2253,Publishing,Travel,Publishing
25684,2018-09-11,Lannister Email Newsflash,2020,66,4107.44,1813,11,1,37,9,3,2018,3773,83,0.0,2019,Publishing,Travel,Publishing
25685,2017-09-13,Lannister Email Newsflash,3586,94,0.0,2423,13,2,37,9,3,2017,2279,90,0.0,1903,Publishing,Travel,Publishing
25686,2018-09-12,Lannister Email Newsflash,4383,65,0.0,2095,12,2,37,9,3,2018,3717,108,0.0,5427,Publishing,Travel,Publishing
25687,2017-09-14,Lannister Email Newsflash,2310,134,0.0,2905,14,3,37,9,3,2017,2309,99,0.0,3034,Publishing,Travel,Publishing
25688,2018-09-13,Lannister Email Newsflash,3565,100,0.0,2676,13,3,37,9,3,2018,2503,89,0.0,2640,Publishing,Travel,Publishing
25689,2017-09-15,Lannister Email Newsflash,3141,89,0.0,2545,15,4,37,9,3,2017,3882,98,0.0,4857,Publishing,Travel,Publishing
25690,2018-09-14,Lannister Email Newsflash,4283,85,0.0,3716,14,4,37,9,3,2018,2420,100,0.0,3812,Publishing,Travel,Publishing
25691,2017-09-16,Lannister Email Newsflash,3856,89,0.0,2563,16,5,37,9,3,2017,2872,83,0.0,2433,Publishing,Travel,Publishing
25692,2018-09-15,Lannister Email Newsflash,3940,60,0.0,3264,15,5,37,9,3,2018,2052,70,0.0,4312,Publishing,Travel,Publishing
25693,2017-09-10,Lannister Email Newsflash,2226,69,0.0,3900,10,6,37,9,3,2017,1751,131,0.0,1163,Publishing,Travel,Publishing
25694,2018-09-09,Lannister Email Newsflash,3067,53,0.0,4717,9,6,37,9,3,2018,3032,76,0.0,3415,Publishing,Travel,Publishing
25695,2017-09-18,Lannister Email Newsflash,4721,101,0.0,2133,18,0,38,9,3,2017,3083,115,0.0,2307,Publishing,Travel,Publishing
25696,2018-09-17,Lannister Email Newsflash,3309,101,0.0,2267,17,0,38,9,3,2018,3097,94,0.0,3155,Publishing,Travel,Publishing
25697,2017-09-19,Lannister Email Newsflash,2959,83,0.0,4092,19,1,38,9,3,2017,1686,96,0.0,3615,Publishing,Travel,Publishing
25698,2018-09-18,Lannister Email Newsflash,4009,91,0.0,939,18,1,38,9,3,2018,3202,109,0.0,4165,Publishing,Travel,Publishing
25699,2017-09-20,Lannister Email Newsflash,3490,75,0.0,2513,20,2,38,9,3,2017,4904,98,0.0,3552,Publishing,Travel,Publishing
25700,2018-09-19,Lannister Email Newsflash,4874,68,0.0,4018,19,2,38,9,3,2018,2141,52,0.0,4284,Publishing,Travel,Publishing
25701,2017-09-21,Lannister Email Newsflash,4683,82,0.0,5338,21,3,38,9,3,2017,3469,66,0.0,1297,Publishing,Travel,Publishing
25702,2018-09-20,Lannister Email Newsflash,2619,45,0.0,3780,20,3,38,9,3,2018,2845,91,0.0,3255,Publishing,Travel,Publishing
25703,2017-09-22,Lannister Email Newsflash,1868,88,0.0,2620,22,4,38,9,3,2017,4471,86,0.0,3311,Publishing,Travel,Publishing
25704,2018-09-21,Lannister Email Newsflash,9266,77,4626.51,17958,21,4,38,9,3,2018,4229,93,0.0,2728,Publishing,Travel,Publishing
25705,2017-09-23,Lannister Email Newsflash,3126,80,0.0,1981,23,5,38,9,3,2017,2070,91,0.0,2806,Publishing,Travel,Publishing
25706,2018-09-22,Lannister Email Newsflash,3552,94,3450.68,2453,22,5,38,9,3,2018,5089,61,0.0,3233,Publishing,Travel,Publishing
25707,2017-09-17,Lannister Email Newsflash,4145,76,0.0,4161,17,6,38,9,3,2017,4412,85,0.0,4933,Publishing,Travel,Publishing
25708,2018-09-16,Lannister Email Newsflash,4206,88,0.0,4831,16,6,38,9,3,2018,3871,100,0.0,5105,Publishing,Travel,Publishing
25709,2017-09-25,Lannister Email Newsflash,2762,106,0.0,18221,25,0,39,9,3,2017,2804,68,0.0,2147,Publishing,Travel,Publishing
25710,2018-09-24,Lannister Email Newsflash,4382,72,0.0,2342,24,0,39,9,3,2018,2763,66,0.0,20697,Publishing,Travel,Publishing
25711,2017-09-26,Lannister Email Newsflash,3358,98,0.0,2077,26,1,39,9,3,2017,3418,107,0.0,2880,Publishing,Travel,Publishing
25712,2018-09-25,Lannister Email Newsflash,4522,93,1655.84,3694,25,1,39,9,3,2018,3905,48,0.0,3560,Publishing,Travel,Publishing
25713,2017-09-27,Lannister Email Newsflash,3697,61,0.0,2310,27,2,39,9,3,2017,3552,89,0.0,4450,Publishing,Travel,Publishing
25714,2018-09-26,Lannister Email Newsflash,4847,119,0.0,4042,26,2,39,9,3,2018,3885,101,0.0,3088,Publishing,Travel,Publishing
25715,2017-09-28,Lannister Email Newsflash,3747,59,0.0,3745,28,3,39,9,3,2017,2698,63,0.0,4136,Publishing,Travel,Publishing
25716,2018-09-27,Lannister Email Newsflash,3667,96,0.0,1720,27,3,39,9,3,2018,2327,92,0.0,3461,Publishing,Travel,Publishing
25717,2017-09-29,Lannister Email Newsflash,2798,117,0.0,4086,29,4,39,9,3,2017,3241,49,0.0,4142,Publishing,Travel,Publishing
25718,2018-09-28,Lannister Email Newsflash,2895,69,0.0,3471,28,4,39,9,3,2018,3719,51,0.0,3871,Publishing,Travel,Publishing
25719,2017-09-30,Lannister Email Newsflash,2954,88,0.0,4203,30,5,39,9,3,2017,2730,115,0.0,3940,Publishing,Travel,Publishing
25720,2018-09-29,Lannister Email Newsflash,3395,88,0.0,1939,29,5,39,9,3,2018,2829,111,0.0,4342,Publishing,Travel,Publishing
25721,2017-09-24,Lannister Email Newsflash,3304,126,0.0,3948,24,6,39,9,3,2017,3693,100,0.0,2744,Publishing,Travel,Publishing
25722,2018-09-23,Lannister Email Newsflash,3947,97,0.0,2458,23,6,39,9,3,2018,4205,93,0.0,2526,Publishing,Travel,Publishing
25723,2017-10-02,Lannister Email Newsflash,3487,48,0.0,1643,2,0,40,10,4,2017,1776,73,0.0,3397,Publishing,Travel,Publishing
25724,2018-10-01,Lannister Email Newsflash,3731,74,0.0,3542,1,0,40,10,4,2018,3309,87,0.0,1913,Publishing,Travel,Publishing
25725,2017-10-03,Lannister Email Newsflash,3325,98,0.0,3271,3,1,40,10,4,2017,2090,51,0.0,3012,Publishing,Travel,Publishing
25726,2018-10-02,Lannister Email Newsflash,2751,64,1672.04,3262,2,1,40,10,4,2018,3308,77,0.0,3895,Publishing,Travel,Publishing
25727,2017-10-04,Lannister Email Newsflash,2300,78,0.0,3359,4,2,40,10,4,2017,3532,82,0.0,2570,Publishing,Travel,Publishing
25728,2018-10-03,Lannister Email Newsflash,3396,106,0.0,4333,3,2,40,10,4,2018,2710,90,0.0,1577,Publishing,Travel,Publishing
25729,2017-10-05,Lannister Email Newsflash,3436,94,0.0,2225,5,3,40,10,4,2017,2317,110,0.0,2901,Publishing,Travel,Publishing
25730,2018-10-04,Lannister Email Newsflash,2039,81,0.0,3799,4,3,40,10,4,2018,3103,107,0.0,2485,Publishing,Travel,Publishing
25731,2017-10-06,Lannister Email Newsflash,2407,138,0.0,928,6,4,40,10,4,2017,4768,66,0.0,2009,Publishing,Travel,Publishing
25732,2018-10-05,Lannister Email Newsflash,3742,87,0.0,4334,5,4,40,10,4,2018,2546,88,0.0,4942,Publishing,Travel,Publishing
25733,2017-10-07,Lannister Email Newsflash,2481,87,0.0,2960,7,5,40,10,4,2017,4030,78,0.0,2326,Publishing,Travel,Publishing
25734,2018-10-06,Lannister Email Newsflash,3750,79,0.0,3643,6,5,40,10,4,2018,3451,82,0.0,4346,Publishing,Travel,Publishing
25735,2017-10-01,Lannister Email Newsflash,2724,80,0.0,678,1,6,40,10,4,2017,4291,129,0.0,3527,Publishing,Travel,Publishing
25736,2018-09-30,Lannister Email Newsflash,2191,76,0.0,3966,30,6,40,9,3,2018,2691,102,0.0,4831,Publishing,Travel,Publishing
25737,2017-10-09,Lannister Email Newsflash,3562,62,0.0,3827,9,0,41,10,4,2017,4349,98,0.0,1964,Publishing,Travel,Publishing
25738,2018-10-08,Lannister Email Newsflash,4629,119,0.0,3115,8,0,41,10,4,2018,2599,86,0.0,1958,Publishing,Travel,Publishing
25739,2017-10-10,Lannister Email Newsflash,2653,59,0.0,2752,10,1,41,10,4,2017,3081,91,0.0,1993,Publishing,Travel,Publishing
25740,2018-10-09,Lannister Email Newsflash,6198,81,1617.64,14589,9,1,41,10,4,2018,2510,86,0.0,4405,Publishing,Travel,Publishing
25741,2017-10-11,Lannister Email Newsflash,3984,84,0.0,1616,11,2,41,10,4,2017,1703,121,0.0,2621,Publishing,Travel,Publishing
25742,2018-10-10,Lannister Email Newsflash,3558,49,0.0,4861,10,2,41,10,4,2018,3206,74,0.0,1289,Publishing,Travel,Publishing
25743,2017-10-12,Lannister Email Newsflash,2932,88,0.0,3596,12,3,41,10,4,2017,3550,108,0.0,2224,Publishing,Travel,Publishing
25744,2018-10-11,Lannister Email Newsflash,4459,65,0.0,2629,11,3,41,10,4,2018,1456,71,0.0,4549,Publishing,Travel,Publishing
25745,2017-10-13,Lannister Email Newsflash,3600,93,0.0,2791,13,4,41,10,4,2017,2119,96,0.0,3168,Publishing,Travel,Publishing
25746,2018-10-12,Lannister Email Newsflash,3087,84,1783.26,3335,12,4,41,10,4,2018,1831,78,0.0,3100,Publishing,Travel,Publishing
25747,2017-10-14,Lannister Email Newsflash,3083,59,0.0,2895,14,5,41,10,4,2017,3818,70,0.0,2594,Publishing,Travel,Publishing
25748,2018-10-13,Lannister Email Newsflash,3318,66,0.0,2079,13,5,41,10,4,2018,3226,84,0.0,1072,Publishing,Travel,Publishing
25749,2017-10-08,Lannister Email Newsflash,2126,80,0.0,878,8,6,41,10,4,2017,4073,87,0.0,3189,Publishing,Travel,Publishing
25750,2018-10-07,Lannister Email Newsflash,3548,112,0.0,3563,7,6,41,10,4,2018,4241,39,0.0,2734,Publishing,Travel,Publishing
25751,2017-10-16,Lannister Email Newsflash,3298,73,0.0,3856,16,0,42,10,4,2017,2553,87,0.0,2666,Publishing,Travel,Publishing
25752,2018-10-15,Lannister Email Newsflash,2690,76,0.0,4911,15,0,42,10,4,2018,2010,82,0.0,1991,Publishing,Travel,Publishing
25753,2017-10-17,Lannister Email Newsflash,3176,121,0.0,4134,17,1,42,10,4,2017,3453,104,0.0,3249,Publishing,Travel,Publishing
25754,2018-10-16,Lannister Email Newsflash,3652,80,0.0,3919,16,1,42,10,4,2018,2435,100,0.0,3331,Publishing,Travel,Publishing
25755,2017-10-18,Lannister Email Newsflash,3750,78,0.0,2359,18,2,42,10,4,2017,3538,83,0.0,3096,Publishing,Travel,Publishing
25756,2018-10-17,Lannister Email Newsflash,3644,86,0.0,1696,17,2,42,10,4,2018,3794,69,0.0,3168,Publishing,Travel,Publishing
25757,2017-10-19,Lannister Email Newsflash,3831,84,0.0,2986,19,3,42,10,4,2017,4543,103,0.0,2461,Publishing,Travel,Publishing
25758,2018-10-18,Lannister Email Newsflash,3770,90,0.0,3436,18,3,42,10,4,2018,2418,76,0.0,2972,Publishing,Travel,Publishing
25759,2017-10-20,Lannister Email Newsflash,2972,95,0.0,3916,20,4,42,10,4,2017,3078,103,0.0,2264,Publishing,Travel,Publishing
25760,2018-10-19,Lannister Email Newsflash,3063,118,0.0,3989,19,4,42,10,4,2018,3701,88,0.0,3449,Publishing,Travel,Publishing
25761,2017-10-21,Lannister Email Newsflash,3080,97,0.0,4799,21,5,42,10,4,2017,2895,93,0.0,1220,Publishing,Travel,Publishing
25762,2018-10-20,Lannister Email Newsflash,2540,36,0.0,3562,20,5,42,10,4,2018,3209,87,0.0,4720,Publishing,Travel,Publishing
25763,2017-10-15,Lannister Email Newsflash,3104,98,0.0,3791,15,6,42,10,4,2017,3121,72,0.0,3296,Publishing,Travel,Publishing
25764,2018-10-14,Lannister Email Newsflash,4227,100,0.0,3097,14,6,42,10,4,2018,2204,81,0.0,4289,Publishing,Travel,Publishing
25765,2017-10-23,Lannister Email Newsflash,2612,84,0.0,3358,23,0,43,10,4,2017,1941,54,0.0,2655,Publishing,Travel,Publishing
25766,2018-10-22,Lannister Email Newsflash,3670,117,0.0,4683,22,0,43,10,4,2018,3973,118,0.0,2466,Publishing,Travel,Publishing
25767,2017-10-24,Lannister Email Newsflash,3756,103,0.0,2445,24,1,43,10,4,2017,5382,96,0.0,2693,Publishing,Travel,Publishing
25768,2018-10-23,Lannister Email Newsflash,3781,72,0.0,3260,23,1,43,10,4,2018,2928,87,0.0,2260,Publishing,Travel,Publishing
25769,2017-10-25,Lannister Email Newsflash,2054,149,0.0,3230,25,2,43,10,4,2017,2330,48,0.0,2438,Publishing,Travel,Publishing
25770,2018-10-24,Lannister Email Newsflash,2136,90,0.0,3145,24,2,43,10,4,2018,2908,90,0.0,3877,Publishing,Travel,Publishing
25771,2017-10-26,Lannister Email Newsflash,3826,88,0.0,3393,26,3,43,10,4,2017,4619,52,0.0,2107,Publishing,Travel,Publishing
25772,2018-10-25,Lannister Email Newsflash,3868,93,0.0,3545,25,3,43,10,4,2018,3999,64,0.0,3894,Publishing,Travel,Publishing
25773,2017-10-27,Lannister Email Newsflash,2734,47,0.0,3508,27,4,43,10,4,2017,3029,79,0.0,1680,Publishing,Travel,Publishing
25774,2018-10-26,Lannister Email Newsflash,3696,46,0.0,2939,26,4,43,10,4,2018,2578,69,0.0,3448,Publishing,Travel,Publishing
25775,2017-10-28,Lannister Email Newsflash,2215,89,0.0,2098,28,5,43,10,4,2017,3113,76,0.0,2050,Publishing,Travel,Publishing
25776,2018-10-27,Lannister Email Newsflash,3776,87,0.0,4610,27,5,43,10,4,2018,3797,95,0.0,422,Publishing,Travel,Publishing
25777,2017-10-22,Lannister Email Newsflash,3338,74,0.0,2712,22,6,43,10,4,2017,2720,75,0.0,2775,Publishing,Travel,Publishing
25778,2018-10-21,Lannister Email Newsflash,4032,74,0.0,1581,21,6,43,10,4,2018,3674,68,0.0,876,Publishing,Travel,Publishing
25779,2017-10-30,Lannister Email Newsflash,2825,98,0.0,3511,30,0,44,10,4,2017,3059,107,0.0,2354,Publishing,Travel,Publishing
25780,2018-10-29,Lannister Email Newsflash,3131,105,0.0,3441,29,0,44,10,4,2018,2161,102,0.0,2913,Publishing,Travel,Publishing
25781,2017-10-31,Lannister Email Newsflash,4034,77,0.0,2953,31,1,44,10,4,2017,2457,105,0.0,2425,Publishing,Travel,Publishing
25782,2018-10-30,Lannister Email Newsflash,3390,78,0.0,3242,30,1,44,10,4,2018,3299,112,0.0,4109,Publishing,Travel,Publishing
25783,2017-11-01,Lannister Email Newsflash,2249,94,0.0,2390,1,2,44,11,4,2017,3476,93,0.0,4908,Publishing,Travel,Publishing
25784,2018-10-31,Lannister Email Newsflash,2968,84,0.0,3841,31,2,44,10,4,2018,4615,54,0.0,3212,Publishing,Travel,Publishing
25785,2017-11-02,Lannister Email Newsflash,3287,80,0.0,2444,2,3,44,11,4,2017,2221,83,0.0,2945,Publishing,Travel,Publishing
25786,2018-11-01,Lannister Email Newsflash,3285,123,0.0,3363,1,3,44,11,4,2018,3188,122,0.0,2961,Publishing,Travel,Publishing
25787,2017-11-03,Lannister Email Newsflash,4025,78,0.0,2498,3,4,44,11,4,2017,2972,94,0.0,2574,Publishing,Travel,Publishing
25788,2018-11-02,Lannister Email Newsflash,2035,72,0.0,4592,2,4,44,11,4,2018,2260,84,0.0,3160,Publishing,Travel,Publishing
25789,2017-11-04,Lannister Email Newsflash,3936,88,0.0,2920,4,5,44,11,4,2017,3741,119,0.0,2969,Publishing,Travel,Publishing
25790,2018-11-03,Lannister Email Newsflash,3569,54,0.0,2718,3,5,44,11,4,2018,1557,65,0.0,2738,Publishing,Travel,Publishing
25791,2017-10-29,Lannister Email Newsflash,1683,94,0.0,3685,29,6,44,10,4,2017,1970,125,0.0,2954,Publishing,Travel,Publishing
25792,2018-10-28,Lannister Email Newsflash,2382,61,0.0,4112,28,6,44,10,4,2018,4391,77,0.0,2255,Publishing,Travel,Publishing
25793,2017-11-06,Lannister Email Newsflash,2707,98,0.0,1767,6,0,45,11,4,2017,3563,73,0.0,2455,Publishing,Travel,Publishing
25794,2018-11-05,Lannister Email Newsflash,2304,114,0.0,3449,5,0,45,11,4,2018,3423,92,0.0,3978,Publishing,Travel,Publishing
25795,2017-11-07,Lannister Email Newsflash,2945,99,0.0,12649,7,1,45,11,4,2017,3301,67,0.0,1196,Publishing,Travel,Publishing
